,birth_date,job,marital,education,default,housing,loan,contact_date,contact,campaign,pdays,previous,poutcome,y
11758,1981-07-02,self-employed,single,university.degree,no,yes,no,2009-03-27,cellular,1,999,0,nonexistent,0
11759,1974-03-02,technician,married,professional.course,unknown,no,yes,2008-05-14,telephone,4,999,0,nonexistent,0
11760,1962-05-08,blue-collar,married,basic.9y,unknown,no,no,2008-05-02,telephone,10,999,0,nonexistent,0
11761,1971-09-16,admin.,single,high.school,no,yes,no,2009-05-26,cellular,2,999,0,nonexistent,0
11762,1967-06-28,self-employed,married,high.school,unknown,no,no,2008-05-23,telephone,4,999,0,nonexistent,0
11763,1974-01-10,admin.,married,university.degree,no,yes,no,2008-05-02,telephone,3,999,0,nonexistent,0
11764,1973-04-13,blue-collar,married,unknown,no,no,no,2008-05-07,telephone,1,999,0,nonexistent,0
11765,1968-07-07,blue-collar,married,basic.4y,unknown,no,no,2008-07-17,cellular,1,999,0,nonexistent,1
11766,1977-08-09,admin.,married,university.degree,no,yes,no,2008-08-06,cellular,1,999,0,nonexistent,1
11767,1966-04-06,unemployed,married,university.degree,unknown,yes,no,2008-07-15,cellular,1,999,0,nonexistent,0
11768,1980-07-18,blue-collar,married,basic.9y,no,no,no,2008-05-23,telephone,7,999,0,nonexistent,0
11769,1952-02-28,blue-collar,married,basic.4y,unknown,yes,no,2008-05-13,telephone,10,999,0,nonexistent,0
11770,1932-02-26,retired,married,basic.4y,no,yes,no,2010-03-19,telephone,1,999,0,nonexistent,0
11771,1963-11-27,management,married,university.degree,no,no,no,2008-11-11,cellular,2,999,0,nonexistent,0
11772,1953-11-27,technician,single,professional.course,no,yes,yes,2009-03-02,cellular,2,999,0,nonexistent,1
11773,1972-10-20,services,single,basic.6y,unknown,no,no,2008-06-17,telephone,1,999,0,nonexistent,0
11774,1966-03-26,services,married,high.school,unknown,no,no,2008-06-05,telephone,1,999,0,nonexistent,0
11775,1951-03-26,retired,divorced,basic.4y,no,yes,yes,2010-07-05,cellular,1,6,1,success,1
11776,1977-06-19,technician,single,professional.course,no,yes,no,2009-05-01,cellular,1,999,0,nonexistent,0
11777,1974-09-06,admin.,single,university.degree,no,no,yes,2008-05-27,telephone,2,999,0,nonexistent,0
11778,1966-05-21,blue-collar,married,basic.6y,no,no,no,2008-05-21,telephone,2,999,0,nonexistent,0
11779,1975-01-12,management,married,university.degree,no,no,no,2008-05-09,telephone,1,999,0,nonexistent,0
11780,1961-02-21,management,married,university.degree,unknown,no,no,2008-11-12,cellular,3,999,0,nonexistent,0
11781,1978-02-03,blue-collar,single,high.school,unknown,yes,no,2008-05-07,telephone,1,999,0,nonexistent,0
11782,1958-10-22,services,single,high.school,no,yes,no,2008-11-21,cellular,2,999,0,nonexistent,0
11783,1949-09-24,housemaid,married,basic.4y,no,yes,no,2009-07-30,cellular,2,5,2,success,1
11784,1980-08-28,admin.,divorced,university.degree,no,no,no,2009-05-07,telephone,3,999,0,nonexistent,0
11785,1959-10-10,admin.,divorced,high.school,no,yes,no,2008-06-13,telephone,20,999,0,nonexistent,0
11786,1975-07-23,housemaid,married,high.school,no,no,no,2008-11-11,cellular,2,999,0,nonexistent,0
11787,1964-07-21,admin.,divorced,high.school,no,yes,no,2008-08-04,cellular,2,999,0,nonexistent,0
11788,1977-05-21,blue-collar,married,basic.9y,no,yes,yes,2008-05-14,telephone,2,999,0,nonexistent,0
11789,1981-03-17,services,single,professional.course,no,no,no,2008-05-29,telephone,3,999,0,nonexistent,0
11790,1964-10-19,admin.,married,professional.course,no,yes,no,2008-08-08,cellular,1,999,0,nonexistent,0
11791,1971-07-07,technician,divorced,high.school,no,no,no,2009-04-17,telephone,3,6,1,success,1
11792,1952-06-26,blue-collar,married,basic.4y,unknown,no,no,2008-07-28,cellular,6,999,0,nonexistent,0
11793,1975-07-25,technician,divorced,professional.course,no,yes,no,2008-08-25,cellular,2,999,0,nonexistent,0
11794,1981-09-09,blue-collar,married,high.school,no,unknown,unknown,2009-05-19,cellular,2,999,0,nonexistent,0
11795,1965-03-22,technician,married,professional.course,no,no,yes,2008-05-30,telephone,2,999,0,nonexistent,0
11796,1952-07-17,retired,married,professional.course,no,yes,no,2008-08-18,cellular,3,999,0,nonexistent,0
11797,1988-01-03,student,single,high.school,no,no,yes,2010-09-16,cellular,2,3,2,success,1
11798,1977-05-24,admin.,married,university.degree,no,yes,no,2008-08-21,cellular,1,999,0,nonexistent,0
11799,1974-11-11,admin.,married,university.degree,unknown,yes,no,2008-08-12,cellular,1,999,0,nonexistent,0
11800,1977-05-23,blue-collar,single,basic.9y,no,yes,no,2008-07-23,cellular,2,999,0,nonexistent,0
11801,1973-08-26,technician,married,professional.course,no,no,no,2008-07-28,cellular,2,999,0,nonexistent,0
11802,1963-09-02,housemaid,married,basic.4y,no,no,no,2008-08-28,cellular,3,999,0,nonexistent,0
11803,1961-06-23,technician,divorced,professional.course,no,yes,no,2010-03-23,cellular,4,3,1,success,1
11804,1974-03-23,services,married,high.school,no,no,no,2008-05-28,telephone,1,999,0,nonexistent,0
11805,1979-05-24,management,single,basic.9y,no,yes,no,2009-05-08,cellular,4,999,0,nonexistent,0
11806,1977-08-22,admin.,married,university.degree,no,no,no,2008-08-05,cellular,5,999,0,nonexistent,0
11807,1966-06-20,admin.,divorced,university.degree,no,yes,no,2008-07-14,telephone,2,999,0,nonexistent,0
11808,1958-08-02,services,married,high.school,no,yes,no,2008-05-13,telephone,1,999,0,nonexistent,0
11809,1964-09-11,admin.,married,high.school,no,no,no,2008-07-02,cellular,1,999,0,nonexistent,1
11810,1974-02-18,admin.,single,university.degree,no,yes,no,2008-11-27,cellular,2,999,0,nonexistent,0
11811,1974-06-02,blue-collar,married,professional.course,unknown,no,no,2008-06-11,telephone,1,999,0,nonexistent,0
11812,1964-04-26,technician,married,professional.course,no,yes,no,2009-05-13,cellular,5,999,0,nonexistent,0
11813,1964-03-04,blue-collar,single,basic.9y,unknown,no,no,2008-05-15,telephone,2,999,0,nonexistent,0
11814,1982-02-10,technician,married,professional.course,no,no,no,2009-05-26,cellular,6,999,1,failure,0
11815,1960-10-21,services,married,professional.course,unknown,yes,yes,2008-07-02,cellular,2,999,0,nonexistent,0
11816,1967-11-01,housemaid,married,basic.6y,no,no,no,2008-08-26,cellular,2,999,0,nonexistent,0
11817,1971-12-03,self-employed,married,university.degree,no,yes,yes,2008-08-22,cellular,1,999,0,nonexistent,0
11818,1957-01-03,services,married,basic.6y,no,no,yes,2009-04-06,cellular,2,999,2,failure,0
11819,1953-03-12,technician,married,professional.course,no,yes,yes,2008-06-06,telephone,2,999,0,nonexistent,0
11820,1970-03-10,blue-collar,single,basic.4y,no,no,no,2009-05-21,cellular,1,999,0,nonexistent,0
11821,1985-05-18,blue-collar,single,basic.9y,no,unknown,unknown,2009-06-22,cellular,1,3,1,success,0
11822,1977-07-04,admin.,married,high.school,no,no,no,2008-05-21,telephone,1,999,0,nonexistent,0
11823,1969-02-19,services,married,high.school,unknown,no,no,2009-06-03,cellular,1,999,0,nonexistent,0
11824,1979-07-04,technician,single,high.school,no,yes,no,2009-05-13,cellular,12,999,0,nonexistent,0
11825,1981-08-25,blue-collar,single,basic.9y,unknown,yes,no,2009-05-22,cellular,6,999,0,nonexistent,0
11826,1961-05-11,technician,divorced,high.school,no,yes,no,2008-08-27,cellular,5,999,0,nonexistent,0
11827,1976-03-27,admin.,married,university.degree,no,yes,no,2009-06-02,cellular,1,999,0,nonexistent,1
11828,1977-01-12,blue-collar,married,basic.9y,no,unknown,unknown,2008-05-01,telephone,3,999,0,nonexistent,0
11829,1954-07-01,admin.,divorced,unknown,no,no,no,2008-07-22,cellular,2,999,0,nonexistent,0
11830,1978-08-04,housemaid,married,university.degree,no,yes,no,2008-08-20,cellular,4,999,0,nonexistent,0
11831,1966-05-19,admin.,married,basic.6y,no,yes,yes,2008-06-04,telephone,1,999,0,nonexistent,0
11832,1975-06-12,admin.,single,university.degree,no,yes,no,2008-08-27,cellular,4,999,0,nonexistent,0
11833,1968-09-05,admin.,married,university.degree,no,yes,no,2008-08-19,cellular,3,999,0,nonexistent,0
11834,1982-12-27,housemaid,single,basic.9y,no,no,no,2008-05-02,telephone,4,999,0,nonexistent,0
11835,1950-05-21,unemployed,married,professional.course,unknown,no,no,2008-08-21,cellular,3,999,0,nonexistent,0
11836,1937-10-18,retired,married,basic.4y,no,yes,yes,2010-07-06,telephone,2,999,0,nonexistent,0
11837,1966-05-29,blue-collar,divorced,basic.4y,no,yes,yes,2008-05-21,telephone,1,999,0,nonexistent,0
11838,1949-05-21,housemaid,divorced,university.degree,no,yes,no,2008-07-08,cellular,1,999,0,nonexistent,0
11839,1979-12-25,blue-collar,single,basic.4y,unknown,yes,no,2009-05-01,cellular,1,999,1,failure,0
11840,1969-11-27,admin.,married,high.school,no,yes,yes,2009-10-14,cellular,1,999,0,nonexistent,0
11841,1980-07-19,blue-collar,married,basic.6y,unknown,yes,yes,2008-05-08,telephone,2,999,0,nonexistent,0
11842,1974-06-20,admin.,single,university.degree,no,no,yes,2009-08-04,cellular,1,999,0,nonexistent,0
11843,1976-04-24,admin.,single,university.degree,no,yes,no,2008-06-26,telephone,1,999,0,nonexistent,0
11844,1978-05-11,services,single,high.school,no,yes,no,2008-07-10,cellular,10,999,0,nonexistent,0
11845,1968-01-31,technician,married,basic.9y,no,yes,no,2008-05-29,telephone,1,999,0,nonexistent,0
11846,1979-09-13,technician,married,professional.course,no,no,no,2008-05-14,telephone,2,999,0,nonexistent,0
11847,1976-09-15,blue-collar,married,professional.course,no,no,no,2009-05-14,cellular,2,999,1,failure,0
11848,1975-10-15,blue-collar,married,basic.6y,unknown,no,yes,2008-07-14,cellular,2,999,0,nonexistent,0
11849,1977-07-11,blue-collar,married,basic.6y,no,no,no,2008-07-25,cellular,2,999,0,nonexistent,0
11850,1983-09-19,blue-collar,married,basic.9y,no,yes,no,2008-05-16,telephone,2,999,0,nonexistent,0
11851,1969-07-11,services,married,basic.4y,unknown,no,no,2009-05-29,cellular,1,999,1,failure,0
11852,1971-05-07,student,single,unknown,no,yes,no,2008-07-08,cellular,2,999,0,nonexistent,0
11853,1969-03-29,services,married,high.school,no,no,no,2008-05-28,telephone,2,999,0,nonexistent,0
11854,1974-09-23,services,single,high.school,no,no,no,2008-11-25,cellular,2,999,0,nonexistent,0
11855,1969-09-07,blue-collar,divorced,basic.9y,no,yes,no,2008-06-04,telephone,1,999,0,nonexistent,0
11856,1980-02-09,admin.,single,university.degree,no,yes,no,2009-05-12,cellular,8,999,0,nonexistent,0
11857,1951-09-22,blue-collar,married,basic.4y,no,no,no,2008-08-06,cellular,3,999,0,nonexistent,0
11858,1960-09-09,blue-collar,married,basic.9y,no,yes,no,2008-08-11,cellular,6,999,0,nonexistent,0
11859,1959-03-28,technician,married,professional.course,no,no,no,2008-07-23,cellular,1,999,0,nonexistent,0
11860,1969-07-09,technician,single,high.school,no,yes,no,2008-06-20,telephone,9,999,0,nonexistent,0
11861,1964-03-11,blue-collar,married,unknown,no,yes,no,2009-04-16,cellular,1,999,1,failure,1
11862,1976-02-07,blue-collar,married,basic.9y,no,yes,yes,2009-05-19,cellular,1,999,0,nonexistent,0
11863,1980-01-15,blue-collar,married,high.school,no,no,no,2008-11-05,cellular,2,999,0,nonexistent,0
11864,1956-05-09,management,married,university.degree,no,yes,no,2008-05-30,telephone,1,999,0,nonexistent,0
11865,1975-06-27,blue-collar,married,basic.4y,no,no,no,2008-05-30,telephone,2,999,0,nonexistent,0
11866,1955-08-26,services,divorced,university.degree,no,no,yes,2008-05-09,telephone,1,999,0,nonexistent,0
11867,1975-08-13,services,married,high.school,no,yes,no,2008-05-30,telephone,5,999,0,nonexistent,0
11868,1960-01-30,blue-collar,married,university.degree,no,no,no,2008-11-14,cellular,2,999,0,nonexistent,0
11869,1974-08-21,technician,married,professional.course,no,yes,no,2009-05-20,telephone,1,999,1,failure,0
11870,1959-07-23,admin.,married,university.degree,no,no,yes,2009-08-06,cellular,1,15,2,failure,1
11871,1959-07-25,admin.,married,university.degree,unknown,yes,no,2008-05-20,telephone,1,999,0,nonexistent,0
11872,1953-08-03,admin.,married,unknown,no,yes,yes,2008-11-06,cellular,3,999,0,nonexistent,0
11873,1959-12-04,blue-collar,married,basic.9y,no,yes,no,2010-08-04,cellular,1,6,4,success,1
11874,1978-11-01,admin.,single,university.degree,no,no,no,2010-07-30,cellular,1,9,3,failure,0
11875,1973-04-27,blue-collar,married,basic.6y,unknown,no,no,2008-06-05,telephone,7,999,0,nonexistent,0
11876,1967-02-06,unemployed,married,high.school,no,yes,no,2008-11-18,cellular,2,999,0,nonexistent,0
11877,1972-06-27,services,married,high.school,no,yes,yes,2008-06-12,telephone,6,999,0,nonexistent,0
11878,1967-07-10,technician,divorced,high.school,no,yes,no,2008-07-21,cellular,1,999,0,nonexistent,0
11879,1969-09-01,services,divorced,high.school,no,yes,no,2008-05-01,telephone,2,999,0,nonexistent,0
11880,1975-04-26,technician,married,professional.course,no,no,no,2008-08-05,cellular,1,999,0,nonexistent,0
11881,1973-10-04,technician,married,professional.course,no,no,no,2008-08-19,cellular,2,999,0,nonexistent,0
11882,1973-01-19,admin.,married,university.degree,no,no,yes,2009-12-07,cellular,2,6,1,success,1
11883,1966-08-27,services,married,professional.course,no,no,no,2008-05-13,telephone,1,999,0,nonexistent,0
11884,1943-08-08,retired,single,basic.4y,no,yes,no,2009-11-24,cellular,3,999,0,nonexistent,1
11885,1976-02-01,blue-collar,single,basic.6y,no,yes,no,2009-05-26,cellular,3,999,1,failure,1
11886,1977-04-16,admin.,married,high.school,no,yes,no,2008-06-24,telephone,2,999,0,nonexistent,0
11887,1968-12-30,blue-collar,divorced,basic.9y,no,no,no,2008-11-28,cellular,1,999,0,nonexistent,0
11888,1976-08-19,self-employed,married,university.degree,no,yes,no,2008-07-23,cellular,1,999,0,nonexistent,0
11889,1974-11-23,entrepreneur,single,basic.9y,no,no,no,2008-11-19,cellular,1,999,1,failure,0
11890,1947-07-25,technician,married,high.school,no,no,no,2010-04-19,cellular,3,999,0,nonexistent,1
11891,1962-06-03,admin.,married,basic.9y,unknown,no,no,2008-07-07,cellular,2,999,0,nonexistent,0
11892,1980-03-23,blue-collar,married,basic.9y,no,yes,yes,2009-05-07,cellular,1,999,1,failure,0
11893,1956-06-29,technician,married,professional.course,no,yes,no,2008-08-11,telephone,2,999,0,nonexistent,0
11894,1969-11-24,admin.,married,university.degree,unknown,yes,no,2008-08-20,cellular,4,999,0,nonexistent,0
11895,1960-09-02,admin.,single,university.degree,no,yes,no,2008-08-28,cellular,1,999,0,nonexistent,0
11896,1971-12-08,entrepreneur,married,university.degree,no,no,no,2008-11-11,cellular,1,999,0,nonexistent,1
11897,1974-09-05,admin.,married,high.school,no,no,no,2008-06-05,telephone,11,999,0,nonexistent,0
11898,1967-01-18,technician,divorced,professional.course,no,no,no,2008-11-28,cellular,4,999,1,failure,0
11899,1976-10-06,admin.,single,university.degree,no,no,no,2008-08-29,cellular,4,999,0,nonexistent,0
11900,1976-11-14,blue-collar,single,basic.9y,unknown,unknown,unknown,2008-07-11,cellular,1,999,0,nonexistent,0
11901,1955-05-23,blue-collar,married,basic.4y,unknown,no,no,2008-05-20,telephone,2,999,0,nonexistent,1
11902,1971-05-14,blue-collar,married,basic.4y,no,no,no,2008-05-21,telephone,13,999,0,nonexistent,0
11903,1979-09-19,admin.,single,basic.9y,unknown,no,yes,2008-06-24,telephone,2,999,0,nonexistent,0
11904,1978-07-08,blue-collar,single,unknown,no,yes,yes,2008-05-05,telephone,1,999,0,nonexistent,0
11905,1975-09-01,unemployed,married,basic.9y,no,yes,yes,2008-05-02,telephone,1,999,0,nonexistent,0
11906,1984-01-09,blue-collar,single,high.school,no,yes,no,2010-10-19,cellular,3,999,1,failure,1
11907,1983-08-16,student,single,university.degree,no,no,no,2010-08-04,cellular,1,3,3,success,1
11908,1949-05-25,management,married,university.degree,no,no,no,2008-08-25,cellular,2,999,0,nonexistent,0
11909,1971-03-16,blue-collar,married,professional.course,no,yes,no,2008-05-20,telephone,6,999,0,nonexistent,0
11910,1963-05-06,admin.,married,high.school,no,yes,no,2008-06-30,telephone,2,999,0,nonexistent,0
11911,1972-06-26,admin.,divorced,university.degree,no,yes,no,2008-08-07,cellular,10,999,0,nonexistent,0
11912,1960-07-14,entrepreneur,married,university.degree,no,yes,no,2008-07-31,cellular,1,999,0,nonexistent,0
11913,1979-03-18,technician,married,professional.course,no,no,no,2008-05-13,telephone,1,999,0,nonexistent,0
11914,1984-08-11,admin.,married,university.degree,no,unknown,unknown,2009-05-25,cellular,7,999,0,nonexistent,1
11915,1952-08-30,management,married,university.degree,no,no,no,2008-11-24,cellular,1,999,0,nonexistent,0
11916,1982-06-12,technician,divorced,unknown,unknown,no,no,2008-07-10,cellular,1,999,0,nonexistent,0
11917,1977-03-08,management,married,university.degree,no,yes,yes,2009-05-20,cellular,9,999,1,failure,0
11918,1989-10-18,student,single,unknown,no,no,no,2010-09-21,telephone,1,999,0,nonexistent,0
11919,1975-08-18,services,married,high.school,no,no,no,2008-11-12,cellular,2,999,0,nonexistent,0
11920,1967-10-18,blue-collar,married,basic.4y,unknown,yes,no,2008-06-27,telephone,3,999,0,nonexistent,0
11921,1965-06-24,blue-collar,married,basic.9y,no,yes,no,2008-07-04,cellular,2,999,0,nonexistent,0
11922,1968-08-28,technician,single,high.school,no,yes,no,2009-05-18,cellular,3,999,0,nonexistent,0
11923,1972-04-29,admin.,single,university.degree,no,yes,no,2008-07-10,cellular,6,999,0,nonexistent,0
11924,1951-01-21,blue-collar,single,basic.9y,no,yes,no,2009-05-06,cellular,2,999,0,nonexistent,0
11925,1957-08-12,entrepreneur,married,basic.4y,no,no,no,2008-05-06,telephone,2,999,0,nonexistent,0
11926,1977-06-14,services,single,basic.9y,no,no,yes,2009-05-27,cellular,1,999,0,nonexistent,0
11927,1976-10-31,technician,married,basic.9y,no,no,no,2008-06-27,telephone,1,999,0,nonexistent,0
11928,1982-09-04,admin.,single,university.degree,no,no,no,2009-06-01,cellular,3,999,0,nonexistent,1
11929,1978-08-21,entrepreneur,single,university.degree,no,yes,no,2008-07-31,cellular,12,999,0,nonexistent,0
11930,1935-06-25,retired,married,basic.4y,no,no,no,2009-08-27,cellular,1,999,1,failure,0
11931,1983-10-01,student,single,basic.9y,no,yes,yes,2010-05-31,cellular,1,999,0,nonexistent,1
11932,1967-10-25,technician,divorced,university.degree,no,yes,no,2008-08-21,cellular,1,999,0,nonexistent,0
11933,1979-10-30,admin.,single,university.degree,no,yes,no,2010-10-22,telephone,1,999,0,nonexistent,0
11934,1958-09-14,admin.,married,high.school,no,no,yes,2008-08-12,cellular,3,999,0,nonexistent,0
11935,1981-01-07,technician,single,professional.course,no,no,no,2010-09-07,cellular,1,6,1,success,0
11936,1978-04-16,blue-collar,married,basic.9y,no,no,no,2008-05-19,telephone,2,999,0,nonexistent,0
11937,1976-08-18,technician,single,university.degree,no,yes,no,2008-06-10,telephone,2,999,0,nonexistent,0
11938,1955-05-14,admin.,divorced,university.degree,no,yes,no,2008-08-04,cellular,2,999,0,nonexistent,0
11939,1963-01-30,admin.,married,high.school,no,yes,no,2008-05-29,telephone,1,999,0,nonexistent,1
11940,1982-07-03,admin.,married,high.school,no,yes,no,2009-05-27,cellular,3,999,0,nonexistent,0
11941,1969-02-15,blue-collar,divorced,basic.9y,no,no,no,2008-11-14,cellular,1,999,0,nonexistent,0
